rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,home_rank,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
74,Stephen F. Austin,Stephen F. Austin,-1.47293169704111,10.2869283509498,8.8139966539087,21.9802653562832,9.98408194580183,189,12,61.607201804,333,182,23,5,#F0F6FA,#FFBD6B,#FFDFB8,#FB9B97,#F2D4AA,Stephen F. Austin plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Stephen F. Austin performs at a similar level regardless of the pace of the game.
75,Akron,Akron,3.28608358851979,5.43560804144989,8.72169162996968,-19.4673207451715,15.9062451104898,103,57,66.6279594338569,157,95,24,8,#FFEDD6,#FFDCB1,#FFE0B9,#A1CBD3,#F4C9A0,Akron plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Akron plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
76,Texas,Texas,2.00011440529548,6.0607228273654,8.06083723266089,-26.4131435622892,9.48650881557825,124,48,66.4089380081004,173,59,16,17,#FFF4E6,#FFD8A8,#FFE2BE,#88B8CD,#F2D5AB,Texas plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Texas performs at a similar level regardless of the pace of the game.
77,North Dakota State,North Dakota State,2.7995494464375,5.10676213163118,7.90631157806867,-99.009900990099,13.1066249317297,112,64,61.4898428126667,336,150,23,9,#FFEFDC,#FFDEB5,#FFE3BF,#00429D,#F3CEA5,North Dakota State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,North Dakota State performs at a similar level regardless of the pace of the game.
78,Ohio,Ohio,3.27503360765498,4.5496633539133,7.82469696156828,-65.9888338872173,7.0467981137732,104,74,68.4470364304087,72,161,24,10,#FFEDD6,#FFE2BD,#FFE3C0,#05469E,#F1D9AF,Ohio plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Ohio performs at a similar level regardless of the pace of the game.
79,Arizona State,Arizona State,5.71781762979391,1.77783011625188,7.49564774604579,38.2284870999905,17.6137491458268,68,123,66.1402311758843,194,291,22,13,#FFDFB8,#FFF3E5,#FFE4C3,#DF5269,#F4C59D,Arizona State plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Arizona State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
80,Mercer,Mercer,4.28285206035714,3.1812210066278,7.46407306698494,-5.98011402983072,-24.4543344523719,96,98,63.2551997962667,300,81,22,12,#FFE7CA,#FFEAD1,#FFE4C3,#E2EFDC,#BACBC0,Mercer performs at a similar level against both good and bad teams.,Mercer plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
81,Detroit,Detroit,9.07005178887342,-1.77322573939656,7.29682604947686,11.1645593430516,40.0201856013131,27,194,70.1001871366667,28,224,18,13,#FFCD8F,#EAF2F8,#FFE5C4,#FFCCBA,#FC9B76,Detroit performs at a similar level against both good and bad teams.,Detroit plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
82,Boise State,Boise State,6.15927507831035,1.0658201325096,7.22509521081994,99.009900990099,-35.3851337428476,61,137,66.6603414658751,155,51,17,13,#FFDDB3,#FFF8EF,#FFE5C5,#93003A,#A2BFC2,Boise State plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Boise State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
83,Richmond,Richmond,6.93144775262253,0.256111356781626,7.18755910940415,-55.9724040743219,14.1028804012002,49,153,64.4976158889753,265,36,20,14,#FFD9A9,#FFFDFB,#FFE5C5,#2C62AB,#F3CCA3,Richmond plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Richmond performs at a similar level regardless of the pace of the game.
84,Massachusetts,Massachusetts,4.38951795324385,2.3740998053792,6.76361775862304,22.5804419166607,-52.0495600470721,92,111,70.852337692,18,241,21,12,#FFE7C9,#FFEFDC,#FFE7C8,#FA9896,#7EADC5,Massachusetts plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Massachusetts plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
85,Evansville,Evansville,4.43933721078588,2.28708910251435,6.72642631330024,49.6805990899496,-0.512132751443413,90,116,66.5510685038983,164,40,20,15,#FFE6C8,#FFF0DE,#FFE7C9,#B7254F,#EDE6BC,Evansville plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Evansville performs at a similar level regardless of the pace of the game.
86,Lehigh,Lehigh,6.34682524602468,0.343876257517141,6.69070150354182,-21.0131041019502,6.14557346061937,58,151,67.4816174426739,116,215,19,10,#FFDCB1,#FFFCFA,#FFE7C9,#9AC7D2,#F1DBB1,Lehigh plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Lehigh performs at a similar level regardless of the pace of the game.
87,Princeton,Princeton,5.23608035535714,1.24647253947268,6.48255289482982,10.6217734326083,-34.5563940907818,77,133,61.8035801186667,329,304,16,11,#FFE2BE,#FFF7ED,#FFE8CB,#FFCEBC,#A4C0C2,Princeton performs at a similar level against both good and bad teams.,Princeton plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
88,South Dakota State,South Dakota State,8.81859570318629,-2.36421633574755,6.45437936743874,-30.9723913732516,-22.5443848191791,31,217,64.27497562206,269,33,22,10,#FFCF92,#E3EDF6,#FFE8CB,#7CAAC8,#BECEC0,South Dakota State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,South Dakota State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
89,Xavier,Xavier,1.36915947996332,4.9766998810721,6.34585936103542,49.5573434037883,-0.667329723648307,137,68,63.6150433677133,292,140,16,14,#FFF7EE,#FFDFB7,#FFE8CC,#B8264F,#EDE6BC,Xavier plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Xavier performs at a similar level regardless of the pace of the game.
90,Iona,Iona,11.3379885107577,-5.02091400567746,6.3170745050802,9.65067442135104,-31.8726666037738,15,277,70.627716848,20,158,19,15,#FFC173,#C4DAED,#FFE8CC,#FFD3BF,#AAC3C1,Iona performs at a similar level against both good and bad teams.,Iona plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
91,Washington,Washington,2.50850776916451,3.70505165837687,6.21355942754138,38.6158604382109,-28.9024614874421,117,89,66.5135997421783,166,325,19,15,#FFF1E0,#FFE7C9,#FFE9CD,#DE5068,#B0C6C1,Washington plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Washington plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
92,New Mexico State,New Mexico State,1.69176185543209,4.39597521737254,6.08773707280463,-12.467565336023,-19.32067055565,132,78,65.3539579518911,221,61,23,11,#FFF5EA,#FFE3BF,#FFE9CE,#C3DED8,#C5D1BF,New Mexico State performs at a similar level against both good and bad teams.,New Mexico State performs at a similar level regardless of the pace of the game.
93,Vanderbilt,Vanderbilt,0.580347283951297,5.48203284881024,6.06238013276154,-56.5435745205381,-34.3570889391159,152,56,61.6273704333333,332,281,16,17,#FFFBF7,#FFDCB0,#FFE9CE,#2960AA,#A4C0C2,Vanderbilt plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Vanderbilt plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
94,Oregon State,Oregon State,6.09954399955285,-0.36023862855998,5.73930537099287,26.4643966796406,-1.28668919366418,64,171,68.8652435099667,55,272,14,17,#FFDDB4,#FAFCFD,#FFEAD1,#F3878A,#ECE5BC,Oregon State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Oregon State performs at a similar level regardless of the pace of the game.
95,Santa Clara,Santa Clara,5.59083438191704,0.0852237186393019,5.67605810055634,-44.9298953021065,2.0920781044586,71,157,68.6109499408887,63,296,24,12,#FFE0BA,#FFFEFD,#FFEAD1,#5681B9,#EFE3B8,Santa Clara plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Santa Clara performs at a similar level regardless of the pace of the game.
96,Washington State,Washington State,4.62100047778585,0.876990827489872,5.49799130527572,-49.7329639078353,-7.9623224051111,86,140,62.5070984306667,316,25,14,18,#FFE5C6,#FFF9F2,#FFEBD3,#4373B3,#DDDEBD,Washington State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Washington State performs at a similar level regardless of the pace of the game.
97,Harvard,Harvard,4.530277224118,0.755028834713622,5.28530605883163,29.3469493080448,-10.592425229861,88,143,65.0310253076209,240,233,18,10,#FFE6C7,#FFFAF4,#FFECD4,#EE7A82,#D8DBBD,Harvard plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Harvard performs at a similar level regardless of the pace of the game.
98,Rutgers,Rutgers,3.1204645015545,2.04568994293377,5.16615444448827,-16.3408695248108,-12.9488499900698,107,119,65.0000946346373,246,264,15,16,#FFEED8,#FFF2E1,#FFECD5,#B0D4D5,#D2D8BE,Rutgers plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Rutgers performs at a similar level regardless of the pace of the game.
99,Louisiana Tech,Louisiana Tech,-2.03270758649252,7.1626256432112,5.12991805671868,-2.33302418303955,8.58787439354583,199,38,71.2275126146667,7,27,26,7,#EBF2F9,#FFD198,#FFECD6,#F3F8DE,#F1D6AD,Louisiana Tech performs at a similar level against both good and bad teams.,Louisiana Tech performs at a similar level regardless of the pace of the game.
100,East Carolina,East Carolina,6.21186923306974,-1.45886590393385,4.75300332913589,49.7176059325385,-6.23526248449321,60,188,68.6093342928367,64,127,19,12,#FFDDB2,#EDF4FA,#FFEED9,#B7254F,#E1E0BD,East Carolina plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,East Carolina performs at a similar level regardless of the pace of the game.
101,Saint John's,Saint John's,-2.93352372806208,7.63177038240343,4.69824665434135,7.61410587416111,7.6040095913662,221,33,68.3899456443107,78,207,16,17,#E2EDF6,#FFCE91,#FFEED9,#FFDCC6,#F1D8AE,Saint John's performs at a similar level against both good and bad teams.,Saint John's performs at a similar level regardless of the pace of the game.
102,LSU,LSU,2.42702710585971,2.26661369153634,4.69364079739606,-10.0765467479733,-41.8234158514909,118,117,68.8945991157467,54,297,19,12,#FFF1E1,#FFF0DE,#FFEED9,#CEE4D9,#94B8C3,LSU performs at a similar level against both good and bad teams.,LSU plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
103,Georgia,Georgia,-0.953052602488747,5.58284841224329,4.62979580975454,26.3833279181931,-41.947274278552,174,53,63.0945374281,304,255,16,16,#F5F9FC,#FFDBAE,#FFEEDA,#F3878B,#94B8C3,Georgia plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Georgia plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
104,UTEP,UTEP,1.19461182783134,3.42572694136486,4.6203387691962,-9.38057124540131,4.7798079599254,141,94,62.18525143,326,86,18,14,#FFF8F0,#FFE9CD,#FFEEDA,#D1E6DA,#F0DDB3,UTEP performs at a similar level against both good and bad teams.,UTEP performs at a similar level regardless of the pace of the game.
105,Georgia Tech,Georgia Tech,-1.81017000692264,6.36093321570029,4.55076320877765,-24.6799088611746,22.1518924119243,194,45,66.1077439802698,198,165,16,15,#EDF4FA,#FFD6A3,#FFEEDA,#8DBDCF,#F6BD95,Georgia Tech plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Georgia Tech plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
106,Texas A&M,Texas A&M,0.505180345267857,3.83262376570362,4.33780411097148,4.3527907277463,15.3602404576242,155,87,62.2399419426667,325,292,17,16,#FFFCF8,#FFE6C8,#FFEFDC,#FFEBD1,#F4CAA1,Texas A&M performs at a similar level against both good and bad teams.,Texas A&M plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
107,West Virginia,West Virginia,1.95041220144516,2.29812629366532,4.24853849511048,-36.2724345464194,-29.072010573447,128,115,65.6154655991152,212,231,14,18,#FFF4E7,#FFF0DE,#FFF0DD,#6D9AC2,#B0C6C1,West Virginia plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,West Virginia plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
108,Saint Bonaventure,Saint Bonaventure,6.8036374766791,-2.69017842361207,4.11345905306703,-17.0759088598467,2.20589823249107,51,223,66.6282343237811,156,155,13,16,#FFDAAB,#DFEBF5,#FFF0DE,#ADD2D5,#EFE2B8,Saint Bonaventure plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Saint Bonaventure performs at a similar level regardless of the pace of the game.
109,Air Force,Air Force,6.32723940235874,-2.24223524854544,4.0850041538133,-8.84474362002192,-21.7640387335934,59,212,64.6277067397253,260,4,16,14,#FFDCB1,#E4EEF7,#FFF0DE,#D4E7DA,#BFCEC0,Air Force performs at a similar level against both good and bad teams.,Air Force plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
110,Clemson,Clemson,-1.83375387348947,5.8584289584355,4.02467508494603,-59.489864588996,-30.1862114197863,195,50,63.4152094887867,298,23,14,17,#EDF4F9,#FFD9AB,#FFF0DE,#1E58A6,#ADC5C1,Clemson plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Clemson plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
111,Seton Hall,Seton Hall,1.65696652970609,2.30944495661061,3.9664114863167,-46.0328072073739,17.8591261436949,134,113,65.0289444649818,242,290,15,18,#FFF6EA,#FFF0DD,#FFF1DF,#527EB7,#F4C59D,Seton Hall plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Seton Hall plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
112,Utah State,Utah State,6.14948220433769,-2.27062652370203,3.87885568063566,3.94703161503779,2.2080778931565,62,213,62.5586306767333,315,188,19,9,#FFDDB3,#E4EEF7,#FFF1E0,#FFEDD2,#EFE2B8,Utah State performs at a similar level against both good and bad teams.,Utah State performs at a similar level regardless of the pace of the game.
113,Murray State,Murray State,2.9307710811584,0.782174271213091,3.71294535237149,95.000138381379,-17.8758234856115,110,142,66.5858485111695,160,288,19,10,#FFEFDA,#FFFAF3,#FFF1E1,#93003A,#C8D3BF,Murray State plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Murray State performs at a similar level regardless of the pace of the game.
114,Robert Morris,Robert Morris,2.83759825436774,0.856991153992055,3.6945894083598,-34.0190347769161,-20.6244413672154,111,141,65.4986359665663,214,294,24,11,#FFEFDC,#FFF9F2,#FFF1E1,#73A1C5,#C2D0BF,Robert Morris plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Robert Morris plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
115,Kent State,Kent State,4.40900101817964,-0.800326308178571,3.60867471000107,-18.305866707392,-25.5615924267314,91,178,67.016164795708,135,317,19,15,#FFE7C8,#F5F9FC,#FFF2E2,#A7CED4,#B7CAC0,Kent State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Kent State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
116,UCF,UCF,3.94935785654356,-0.402074695303971,3.54728316123959,-22.6321007887332,1.16400572599152,98,172,66.4077197835807,174,267,18,11,#FFE9CE,#FAFCFD,#FFF2E2,#92C3D1,#EFE4B9,UCF plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,UCF performs at a similar level regardless of the pace of the game.
117,Drexel,Drexel,1.07884930376721,2.46771603680322,3.54656534057044,69.2161111540523,-52.5679202655525,144,110,63.0190285282667,306,312,14,17,#FFF9F1,#FFEFDB,#FFF2E2,#93003A,#7DACC5,Drexel plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Drexel plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
118,Loyola Maryland,Loyola Maryland,2.00000450813185,1.54333499052722,3.54333949865907,-29.9381483936996,-26.3344053784483,125,129,64.1752067601242,272,199,23,12,#FFF4E6,#FFF5E8,#FFF2E2,#7EADC9,#B6C9C0,Loyola Maryland plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Loyola Maryland plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
119,Albany,Albany,2.38253636270939,0.892875138560462,3.27541150126986,29.9401651188845,27.380954916917,120,139,63.54763942616,293,299,24,11,#FFF2E1,#FFF9F2,#FFF3E4,#ED7780,#F8B38C,Albany plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Albany plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
120,Boston College,Boston College,5.75343342602767,-2.51185974556634,3.24157368046133,-4.52310710868286,26.2621003883788,67,221,63.97658492376,278,193,16,17,#FFDFB8,#E1ECF6,#FFF3E5,#E9F3DD,#F7B58E,Boston College performs at a similar level against both good and bad teams.,Boston College plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
121,Eastern Kentucky,Eastern Kentucky,5.98479817583297,-2.97381663004161,3.01098154579136,-18.4596463434112,-17.4927700119402,65,232,65.1828053434717,233,211,22,11,#FFDEB5,#DCE9F4,#FFF4E6,#A6CED4,#C9D3BF,Eastern Kentucky plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Eastern Kentucky performs at a similar level regardless of the pace of the game.
122,Northwestern,Northwestern,2.38052127573729,0.573206115347288,2.95372739108458,-39.4819482355273,-13.908918711179,121,147,62.2749326173333,324,314,13,19,#FFF2E1,#FFFBF6,#FFF4E7,#6491BF,#D0D7BE,Northwestern plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Northwestern performs at a similar level regardless of the pace of the game.
123,San Francisco,San Francisco,5.02396402364122,-2.1185430644531,2.90542095918812,62.3750093593774,-4.27987500446524,79,208,66.4172987372651,171,343,15,14,#FFE3C1,#E6EFF7,#FFF4E7,#93003A,#E5E2BC,San Francisco plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,San Francisco performs at a similar level regardless of the pace of the game.
124,Vermont,Vermont,0.447338913819064,2.30030632338751,2.74764523720657,-1.86497612375003,-8.84226631894297,157,114,62.8661416229333,311,237,22,11,#FFFCF9,#FFF0DE,#FFF5E9,#F6FADE,#DBDDBD,Vermont performs at a similar level against both good and bad teams.,Vermont performs at a similar level regardless of the pace of the game.
125,Indiana State,Indiana State,-1.47395673142547,4.13278976150933,2.65883303008386,55.5274454450415,-37.0833596196215,190,83,65.2096053386544,231,128,17,15,#F0F6FA,#FFE4C3,#FFF5E9,#A10F42,#9EBDC2,Indiana State plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Indiana State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
126,Wyoming,Wyoming,-2.89471827383074,5.54238074937107,2.64766247554033,-49.180769659959,9.56995903036393,219,55,61.7912821466667,330,269,17,15,#E3EDF7,#FFDBAF,#FFF5E9,#4575B3,#F2D4AB,Wyoming plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Wyoming performs at a similar level regardless of the pace of the game.
127,Florida State,Florida State,2.68140508014245,-0.218475041251079,2.46293003889137,-17.5542703318121,49.2714380308899,114,163,66.4342695899593,168,71,17,17,#FFF0DE,#FCFDFE,#FFF6EB,#AAD0D5,#FE926E,Florida State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Florida State plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
128,George Washington,George Washington,-3.06615738901646,5.38742492703696,2.32126753802051,-35.2908449022615,12.4966729589994,225,59,68.4334601231807,74,124,13,17,#E1ECF6,#FFDCB1,#FFF6EC,#709DC3,#F3CFA6,George Washington plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,George Washington performs at a similar level regardless of the pace of the game.
129,Oral Roberts,Oral Roberts,4.37229684003588,-2.06019291577173,2.31210392426415,-2.73965235763166,25.0268977046176,93,207,66.3881376262737,176,245,20,14,#FFE7C9,#E6F0F8,#FFF6EC,#F1F7DE,#F7B790,Oral Roberts performs at a similar level against both good and bad teams.,Oral Roberts plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
130,USC,USC,-1.33981474090007,3.61074164640909,2.27092690550902,-3.15660991837665,8.44299224869,186,91,67.0513605617648,132,116,13,18,#F2F7FB,#FFE8CB,#FFF6EC,#EFF6DE,#F1D7AD,USC performs at a similar level against both good and bad teams.,USC performs at a similar level regardless of the pace of the game.
131,Wright State,Wright State,-5.02850214970046,7.16226484054391,2.13376269084345,-8.05115395943815,-22.3551222667677,269,39,63.69518908248,287,208,23,12,#CEE1F1,#FFD198,#FFF7ED,#D8E9DA,#BECEC0,Wright State performs at a similar level against both good and bad teams.,Wright State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
132,Niagara,Niagara,2.67571333885528,-0.641656142032516,2.03405719682276,-19.9245605440446,-29.4426385145125,115,174,69.478734305804,40,154,21,12,#FFF0DE,#F7FAFC,#FFF7EE,#9FCAD3,#AFC6C1,Niagara plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Niagara plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
133,Manhattan,Manhattan,-4.66399921072779,6.60645944218255,1.94246023145476,15.9564966308233,-42.995500637075,259,44,62.9943552898,308,209,14,18,#D2E3F2,#FFD5A0,#FFF8EF,#FFB6AA,#91B7C4,Manhattan plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Manhattan plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
134,Fresno State,Fresno State,-3.15736498589134,5.08881468620848,1.93144970031714,22.3936174478523,-26.8860979001333,226,66,62.9407161484667,310,276,9,19,#E0ECF6,#FFDEB6,#FFF8EF,#FA9996,#B4C9C1,Fresno State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Fresno State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
135,Montana,Montana,1.99565566497533,-0.138450250853125,1.8572054141222,-65.6546907448155,-9.62314361581832,127,162,64.1745658980153,273,223,23,7,#FFF4E6,#FDFDFE,#FFF8F0,#07479F,#DADCBD,Montana plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Montana performs at a similar level regardless of the pace of the game.
136,Canisius,Canisius,5.22441064583853,-3.3948420794686,1.82956856636994,-16.8815442331732,16.2052361756217,78,245,67.1802919114088,125,280,21,13,#FFE2BE,#D7E6F3,#FFF8F0,#ADD2D5,#F4C89F,Canisius plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Canisius plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
137,Green Bay,Green Bay,-0.254791275041245,1.95702754615405,1.70223627111281,-2.94135201190208,-36.2553914587264,165,122,65.0169907059789,243,131,17,15,#FCFDFE,#FFF2E2,#FFF8F1,#F0F7DE,#A0BEC2,Green Bay performs at a similar level against both good and bad teams.,Green Bay plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
138,South Florida,South Florida,-1.94999554874609,3.65186298544432,1.70186743669823,-26.0359505852969,0.178494497886254,197,90,61.557506472,334,112,12,19,#ECF3F9,#FFE7CA,#FFF8F1,#89B9CE,#EFE6BB,South Florida plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,South Florida performs at a similar level regardless of the pace of the game.
139,Arkansas State,Arkansas State,-3.19992373765059,4.64569910423081,1.44577536658022,7.34419624027599,-15.6058272241829,230,73,66.1542004936893,191,30,18,12,#E0ECF6,#FFE1BC,#FFF9F3,#FFDDC7,#CDD5BE,Arkansas State performs at a similar level against both good and bad teams.,Arkansas State performs at a similar level regardless of the pace of the game.
140,George Mason,George Mason,0.660837762775016,0.73599852008519,1.39683628286021,19.8778743858176,4.09028046478174,149,144,67.1120064903999,129,336,22,16,#FFFBF6,#FFFAF4,#FFFAF3,#FEA49D,#F0DFB4,George Mason plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,George Mason performs at a similar level regardless of the pace of the game.
141,Tulane,Tulane,4.32266340849095,-2.94516878274137,1.37749462574958,-31.2660560928216,-0.110341555243858,95,231,65.3190756443058,223,172,19,15,#FFE7C9,#DCE9F5,#FFFAF4,#7BA9C8,#EEE6BC,Tulane plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Tulane performs at a similar level regardless of the pace of the game.
142,Fairfield,Fairfield,-3.79036089926731,5.10391689440526,1.31355599513795,-26.254386302257,-2.80583378175015,240,65,62.3573496993333,322,257,18,17,#DAE8F4,#FFDEB5,#FFFAF4,#88B8CD,#E8E3BC,Fairfield plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Fairfield performs at a similar level regardless of the pace of the game.
143,Drake,Drake,2.41193505004448,-1.10109726772593,1.31083778231855,5.05948516828207,10.5263829584011,119,180,68.7892999485827,59,240,14,17,#FFF1E1,#F2F7FB,#FFFAF4,#FFE8CF,#F2D3A9,Drake performs at a similar level against both good and bad teams.,Drake performs at a similar level regardless of the pace of the game.
144,UT Arlington,UT Arlington,-3.16625243534985,4.38420447731983,1.21795204196998,-43.2643241694173,14.487108540099,227,79,67.0971810872047,131,310,19,14,#E0ECF6,#FFE3C0,#FFFAF5,#5A86BA,#F3CBA2,UT Arlington plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,UT Arlington performs at a similar level regardless of the pace of the game.
145,Delaware,Delaware,1.73041610507715,-0.529837506932166,1.20057859814499,58.9412864973494,-6.80452661660392,130,173,67.5450887573876,111,198,20,13,#FFF5E9,#F8FBFD,#FFFAF5,#95023B,#E0DFBD,Delaware plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Delaware performs at a similar level regardless of the pace of the game.
